iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million,B.1.617.2,B.1.1.529,BA.1.1,BA.2,Other*
USA,North America,United States,2020-06-09,1974960.0,20302.0,21262.0,114840.0,914.0,773.143,5932.324,60.983,63.866,344.953,2.745,2.322,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23881543.0,560520.0,71.735,1.684,522041.0,1.568,0.058,17.2,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,North America,United States,2020-06-10,1996681.0,21721.0,21627.714,115715.0,875.0,754.0,5997.569,65.245,64.965,347.581,2.628,2.265,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24510499.0,628956.0,73.624,1.889,528687.0,1.588,0.058,17.2,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,North America,United States,2020-06-11,2018962.0,22281.0,20822.0,116532.0,817.0,727.0,6064.496,66.927,62.544,350.035,2.454,2.184,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25125475.0,614976.0,75.471,1.847,528167.0,1.586,0.057,17.5,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,North America,United States,2020-06-12,2044514.0,25552.0,20700.0,117357.0,825.0,719.429,6141.248,76.752,62.178,352.513,2.478,2.161,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25742212.0,616737.0,77.324,1.853,534376.0,1.605,0.057,17.5,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,North America,United States,2020-06-13,2068691.0,24177.0,21254.571,118077.0,720.0,731.286,6213.87,72.622,63.844,354.676,2.163,2.197,1.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26273964.0,531752.0,78.921,1.597,543988.0,1.634,0.058,17.2,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,North America,United States,2020-06-14,2087592.0,18901.0,21404.429,118425.0,348.0,715.714,6270.644,56.774,64.294,355.721,1.045,2.15,1.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26687127.0,413163.0,80.162,1.241,545059.0,1.637,0.059,16.9,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,133196.4,9.63,9.07,400.091225667961,0.0,0.0,0.0,0.0,0.0
USA,North America,United States,2020-06-15,2108589.0,20997.0,21990.143,118826.0,401.0,700.0,6333.714,63.07,66.053,356.926,1.205,2.103,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27193686.0,506559.0,81.684,1.522,553238.0,1.662,0.061,16.4,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.98,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,North America,United States,2020-06-16,2133122.0,24533.0,22594.571,119612.0,786.0,681.714,6407.406,73.691,67.869,359.287,2.361,2.048,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27866734.0,673048.0,83.705,2.022,569313.0,1.71,0.063,15.9,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.98,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,North America,United States,2020-06-17,2160182.0,27060.0,23357.286,120359.0,747.0,663.429,6488.688,81.282,70.16,361.531,2.244,1.993,1.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28572800.0,706066.0,85.826,2.121,580329.0,1.743,0.066,15.2,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.98,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,North America,United States,2020-06-18,2188400.0,28218.0,24205.429,121059.0,700.0,646.714,6573.448,84.76,72.708,363.633,2.103,1.943,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29274911.0,702111.0,87.935,2.109,592777.0,1.781,0.069,14.5,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.98,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,North America,United States,2020-06-19,2219461.0,31061.0,24992.429,121693.0,634.0,619.429,6666.748,93.3,75.071,365.538,1.904,1.861,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29979349.0,704438.0,90.051,2.116,605305.0,1.818,0.072,13.9,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.98,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,North America,United States,2020-06-20,2251274.0,31813.0,26083.286,122257.0,564.0,597.143,6762.307,95.559,78.348,367.232,1.694,1.794,1.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30563587.0,584238.0,91.806,1.755,612803.0,1.841,0.074,13.5,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.98,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,North America,United States,2020-06-21,2277123.0,25849.0,27075.857,122574.0,317.0,592.714,6839.952,77.644,81.33,368.184,0.952,1.78,1.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30985015.0,421428.0,93.072,1.266,613984.0,1.844,0.075,13.3,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.98,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,138118.6,9.62,9.28,414.876377751522,0.0,0.0,0.0,0.0,0.0
USA,North America,United States,2020-06-22,2306849.0,29726.0,28322.857,122952.0,378.0,589.429,6929.242,89.29,85.075,369.319,1.135,1.771,1.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31533134.0,548119.0,94.718,1.646,619921.0,1.862,0.077,13.0,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.98,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,North America,United States,2020-06-23,2345439.0,38590.0,30331.0,123691.0,739.0,582.714,7045.157,115.915,91.107,371.539,2.22,1.75,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32233826.0,700692.0,96.823,2.105,623870.0,1.874,0.078,12.8,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.98,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,North America,United States,2020-06-24,2381696.0,36257.0,31644.857,124446.0,755.0,583.857,7154.065,108.908,95.054,373.807,2.268,1.754,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33000970.0,767144.0,99.127,2.304,632596.0,1.9,0.079,12.7,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.98,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,North America,United States,2020-06-25,2421070.0,39374.0,33238.571,124994.0,548.0,562.143,7272.335,118.27,99.841,375.453,1.646,1.689,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33772609.0,771639.0,101.445,2.318,642528.0,1.93,0.08,12.5,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.98,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,North America,United States,2020-06-26,2470184.0,49114.0,35817.571,125620.0,626.0,561.0,7419.862,147.527,107.588,377.333,1.88,1.685,1.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34582820.0,810211.0,103.879,2.434,657639.0,1.975,0.083,12.0,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.98,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,North America,United States,2020-06-27,2510987.0,40803.0,37101.857,126116.0,496.0,551.286,7542.425,122.563,111.445,378.823,1.49,1.656,1.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35276542.0,693722.0,105.963,2.084,673279.0,2.022,0.085,11.8,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.98,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,North America,United States,2020-06-28,2553903.0,42916.0,39540.0,126437.0,321.0,551.857,7671.335,128.91,118.769,379.788,0.964,1.658,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35842886.0,566344.0,107.664,1.701,693982.0,2.085,0.086,11.6,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.98,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,143674.8,9.65,10.49,431.56591942124,0.0,0.0,0.0,0.0,0.0
USA,North America,United States,2020-06-29,2595213.0,41310.0,41194.857,126806.0,369.0,550.571,7795.421,124.086,123.74,380.896,1.108,1.654,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36507945.0,665059.0,109.661,1.998,710687.0,2.135,0.088,11.4,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.98,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,North America,United States,2020-06-30,2645026.0,49813.0,42798.143,127365.0,559.0,524.857,7945.047,149.627,128.556,382.575,1.679,1.577,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37364239.0,856294.0,112.234,2.572,732916.0,2.202,0.091,11.0,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.98,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,North America,United States,2020-07-01,2694140.0,49114.0,44634.857,128063.0,698.0,516.714,8092.574,147.527,134.073,384.672,2.097,1.552,1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38249126.0,884887.0,114.892,2.658,749737.0,2.252,0.094,10.6,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.98,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,North America,United States,2020-07-02,2749063.0,54923.0,46856.143,128802.0,739.0,544.0,8257.55,164.976,140.745,386.891,2.22,1.634,1.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39108018.0,858892.0,117.471,2.58,762201.0,2.289,0.097,10.3,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.98,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,North America,United States,2020-07-03,2800572.0,51509.0,47198.286,129479.0,677.0,551.286,8412.272,154.721,141.773,388.925,2.034,1.656,1.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39909310.0,801292.0,119.878,2.407,760927.0,2.286,0.098,10.2,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.98,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,North America,United States,2020-07-04,2846546.0,45974.0,47937.0,129781.0,302.0,523.571,8550.367,138.095,143.992,389.832,0.907,1.573,1.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40530061.0,620751.0,121.743,1.865,750503.0,2.254,0.1,10.0,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.98,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,North America,United States,2020-07-05,2900280.0,53734.0,49482.429,130104.0,323.0,523.857,8711.771,161.405,148.634,390.802,0.97,1.574,1.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41057102.0,527041.0,123.326,1.583,744888.0,2.237,0.102,9.8,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.98,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,150339.4,9.75,12.54,451.58483872076,0.0,0.0,0.0,0.0,0.0
USA,North America,United States,2020-07-06,2943422.0,43142.0,49744.143,130475.0,371.0,524.143,8841.36,129.589,149.42,391.917,1.114,1.574,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41782897.0,725795.0,125.506,2.18,753565.0,2.264,0.104,9.6,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.98,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,North America,United States,2020-07-07,3000651.0,57229.0,50803.571,131616.0,1141.0,607.286,9013.263,171.903,152.602,395.344,3.427,1.824,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42686643.0,903746.0,128.221,2.715,760343.0,2.284,0.105,9.5,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.98,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,North America,United States,2020-07-08,3060861.0,60210.0,52388.714,132457.0,841.0,627.714,9194.12,180.857,157.364,397.87,2.526,1.886,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43667786.0,981143.0,131.168,2.947,774094.0,2.325,0.105,9.5,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.98,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,North America,United States,2020-07-09,3120440.0,59579.0,53053.857,133488.0,1031.0,669.429,9373.081,178.962,159.362,400.967,3.097,2.011,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44680016.0,1012230.0,134.208,3.041,796000.0,2.391,0.105,9.5,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.98,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,North America,United States,2020-07-10,3189230.0,68790.0,55522.571,134304.0,816.0,689.286,9579.71,206.629,166.777,403.418,2.451,2.07,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45696294.0,1016278.0,137.261,3.053,826712.0,2.483,0.105,9.5,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.98,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,North America,United States,2020-07-11,3249680.0,60450.0,57590.571,135058.0,754.0,753.857,9761.288,181.578,172.989,405.683,2.265,2.264,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46536670.0,840376.0,139.785,2.524,858087.0,2.577,0.105,9.5,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.98,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,North America,United States,2020-07-12,3309862.0,60182.0,58511.714,135531.0,473.0,775.286,9942.061,180.773,175.756,407.104,1.421,2.329,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47234669.0,697999.0,141.882,2.097,882510.0,2.651,0.104,9.6,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.98,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,159449.2,10.0,17.25,478.948574133955,0.0,0.0,0.0,0.0,0.0
USA,North America,United States,2020-07-13,3369365.0,59503.0,60849.0,135966.0,435.0,784.429,10120.794,178.733,182.776,408.41,1.307,2.356,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48102859.0,868190.0,144.49,2.608,902852.0,2.712,0.104,9.6,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.98,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,North America,United States,2020-07-14,3435016.0,65651.0,62052.143,136862.0,896.0,749.429,10317.995,197.2,186.39,411.102,2.691,2.251,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49106922.0,1004063.0,147.506,3.016,917183.0,2.755,0.103,9.7,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.98,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,North America,United States,2020-07-15,3500999.0,65983.0,62876.857,137827.0,965.0,767.143,10516.192,198.198,188.868,414.0,2.899,2.304,1.13,9245.0,27.77,33759.0,101.404,0.0,0.0,0.0,0.0,50142462.0,1035540.0,150.616,3.111,924954.0,2.778,0.103,9.7,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.98,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,North America,United States,2020-07-16,3571819.0,70820.0,64482.714,138788.0,961.0,757.143,10728.919,212.727,193.691,416.887,2.887,2.274,1.11,9797.0,29.428,38537.0,115.756,0.0,0.0,0.0,0.0,51171737.0,1029275.0,153.708,3.092,927389.0,2.786,0.101,9.9,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.98,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,North America,United States,2020-07-17,3638314.0,66495.0,64154.857,139703.0,915.0,771.286,10928.655,199.736,192.706,419.636,2.748,2.317,1.09,10700.0,32.14,40060.0,120.331,0.0,0.0,0.0,0.0,52219359.0,1047622.0,156.855,3.147,931866.0,2.799,0.101,9.9,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.98,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,North America,United States,2020-07-18,3702623.0,64309.0,64706.143,140585.0,882.0,789.571,11121.824,193.169,194.362,422.285,2.649,2.372,1.09,10963.0,32.93,40375.0,121.277,0.0,0.0,0.0,0.0,53131947.0,912588.0,159.596,2.741,942182.0,2.83,0.1,10.0,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.98,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,North America,United States,2020-07-19,3761577.0,58954.0,64530.714,141061.0,476.0,790.0,11298.909,177.084,193.835,423.715,1.43,2.373,1.08,10271.0,30.852,37900.0,113.843,0.0,0.0,0.0,0.0,53850360.0,718413.0,161.754,2.158,945099.0,2.839,0.098,10.2,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.98,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,170134.8,10.33,20.37,511.045648837157,0.0,0.0,0.0,0.0,0.0
USA,North America,United States,2020-07-20,3822252.0,60675.0,64698.143,141590.0,529.0,803.429,11481.162,182.254,194.338,425.304,1.589,2.413,1.08,11291.0,33.916,41140.0,123.575,0.0,0.0,0.0,0.0,54758100.0,907740.0,164.481,2.727,950749.0,2.856,0.098,10.2,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.13,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,North America,United States,2020-07-21,3890370.0,68118.0,65050.571,142686.0,1096.0,832.0,11685.773,204.611,195.397,428.596,3.292,2.499,1.07,11458.0,34.417,42195.0,126.744,0.0,0.0,30554.0,91.777,55794714.0,1036614.0,167.594,3.114,955399.0,2.87,0.097,10.3,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.13,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,North America,United States,2020-07-22,3957950.0,67580.0,65278.714,143911.0,1225.0,869.143,11888.768,202.995,196.082,432.275,3.68,2.611,1.05,12487.0,37.508,46107.0,138.495,0.0,0.0,31354.0,94.18,56904704.0,1109990.0,170.929,3.334,966035.0,2.902,0.096,10.4,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.13,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
