Date,Confirmed,Deaths,Recovered,Active,People_Tested,People_Hospitalized,Mortality_Rate,Total_Test_Results,Case_Fatality_Ratio,cumulative_Confirmed,cumulative_Deaths,cumulative_Recovered,cumulative_Active,cumulative_People_Tested,cumulative_People_Hospitalized
2020-01-22 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-23 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-24 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-25 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-26 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-27 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-28 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-29 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-30 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-31 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-04 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-05 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-06 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-07 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-08 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-09 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-10 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-11 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-12 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-13 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-14 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-16 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-17 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-18 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-19 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-20 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-21 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-22 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-23 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-24 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-25 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-26 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-27 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-28 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-29 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-04 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-05 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-06 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-07 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-08 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-09 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-10 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-11 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-12 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-13 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-14 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-16 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-17 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-18 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-19 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-20 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-21 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-22 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-23 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-24 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-25 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-26 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-27 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-28 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-29 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-30 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-31 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-04 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-05 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-06 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-07 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-08 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-09 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-10 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-11 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-12 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-10,8936217.0,155057.0,3715459.0,2459865.0,-10922832.0,-152396.0,-258.3180816445365,165946566.0,121.25537267107043,10354811.0,241308.0,3961873.0,3080073.0,0.0,0.0
2020-05-18,-8844887.0,-150522.0,-3678695.0,-2446352.0,12480989.0,157963.0,255.28491824019648,-165946566.0,-121.25537267107043,1509924.0,90786.0,283178.0,633721.0,12480989.0,157963.0
2020-10-26,7247818.0,135359.0,3177277.0,1773605.0,130502588.0,-157963.0,-122.65356756028547,0.0,0.0,8757742.0,226145.0,3460455.0,2407326.0,142983577.0,0.0
2020-12-11,7305250.0,73128.0,2674859.0,2491679.0,-142983577.0,0.0,-132.631350679911,221824201.0,98.46062721768321,16062992.0,299273.0,6135314.0,4899005.0,0.0,0.0
2021-10-13,28664235.0,422117.0,-6135314.0,-4899005.0,0.0,0.0,0.0,409179339.0,-13.911984797716613,44727227.0,721390.0,0.0,0.0,0.0,0.0
2020-08-13,-39462273.0,-554500.0,1774648.0,1609649.0,69173020.0,342802.0,159.8440215452768,-631003540.0,-84.5486424199666,5264954.0,166890.0,1774648.0,1609649.0,69173020.0,342802.0
2021-09-06,34902827.0,482573.0,-1774648.0,-1609649.0,-69173020.0,-342802.0,-159.8440215452768,568780832.0,85.03188246114891,40167781.0,649463.0,0.0,0.0,0.0,0.0
2021-02-12,-12545964.0,-166058.0,11548127.0,6781393.0,0.0,0.0,0.0,-232460308.0,9.792517153501322,27621817.0,483405.0,11548127.0,6781393.0,0.0,0.0
2021-05-09,5164934.0,97734.0,-11548127.0,-6781393.0,0.0,0.0,0.0,116842449.0,-2.473438540234838,32786751.0,581139.0,0.0,0.0,0.0,0.0
2021-05-18,288430.0,5286.0,0.0,0.0,0.0,0.0,0.0,9536808.0,-0.0708930288309233,33075181.0,586425.0,0.0,0.0,0.0,0.0
2020-08-26,-27239876.0,-407049.0,2084465.0,1641861.0,79650059.0,364325.0,156.07123154822628,-462699781.0,-92.28006804558447,5835305.0,179376.0,2084465.0,1641861.0,79650059.0,364325.0
2021-08-03,29494070.0,434737.0,-2084465.0,-1641861.0,-79650059.0,-364325.0,-156.07123154822628,520566591.0,91.03554553720846,35329375.0,614113.0,0.0,0.0,0.0,0.0
2020-10-03,-27920160.0,-404863.0,2897322.0,1903204.0,114536063.0,0.0,145.42795305887685,-520566591.0,-91.03554553720846,7409215.0,209250.0,2897322.0,1903204.0,114536063.0,0.0
2020-06-16,-5270743.0,-92486.0,-2313819.0,-1065356.0,-88832232.0,226926.0,88.70974310332824,0.0,0.0,2138472.0,116764.0,583503.0,837848.0,25703831.0,226926.0
2020-05-15,-694686.0,-28891.0,-332756.0,-208449.0,-14357974.0,-73060.0,24.396895616038364,0.0,0.0,1443786.0,87873.0,250747.0,629399.0,11345857.0,153866.0
2021-09-26,41549066.0,601432.0,-250747.0,-629399.0,-11345857.0,-153866.0,-258.53459177824345,602986600.0,83.84337751361114,42992852.0,689305.0,0.0,0.0,0.0,0.0
2022-01-01,11875669.0,137930.0,0.0,0.0,0.0,0.0,0.0,151415020.0,-5.08692594001873,54868521.0,827235.0,0.0,0.0,0.0,0.0
2020-04-28,-53854947.0,-768336.0,255235.0,450848.0,6107520.0,106265.0,247.1087033808693,-754401620.0,-78.75645157359241,1013574.0,58899.0,255235.0,450848.0,6107520.0,106265.0
2021-11-04,45345946.0,694180.0,-255235.0,-450848.0,-6107520.0,-106265.0,-247.1087033808693,662383030.0,85.08774111587785,46359520.0,753079.0,0.0,0.0,0.0,0.0
2020-10-21,-37974706.0,-530587.0,3323354.0,2265372.0,136791246.0,0.0,136.27952608258215,-662383030.0,-85.08774111587785,8384814.0,222492.0,3323354.0,2265372.0,136791246.0,0.0
2021-10-03,35357099.0,480516.0,-3323354.0,-2265372.0,-136791246.0,0.0,-136.27952608258215,614704610.0,84.01590212104526,43741913.0,703008.0,0.0,0.0,0.0,0.0
2021-02-06,-16693745.0,-235078.0,11109275.0,6820452.0,0.0,0.0,0.0,-287977130.0,10.09165766539357,27048168.0,467930.0,11109275.0,6820452.0,0.0,0.0
2021-08-31,12304602.0,172948.0,-11109275.0,-6820452.0,0.0,0.0,0.0,232771620.0,-8.11206734829635,39352770.0,640878.0,0.0,0.0,0.0,0.0
2020-07-16,-35763890.0,-502747.0,1090645.0,1318641.0,46096291.0,271758.0,182.5419297166233,-559499100.0,-85.99549243814248,3588880.0,138131.0,1090645.0,1318641.0,46096291.0,271758.0
2021-02-10,23826589.0,339198.0,10325075.0,5451636.0,-46096291.0,-271758.0,-182.5419297166233,332645444.0,94.53131177381468,27415469.0,477329.0,11415720.0,6770277.0,0.0,0.0
2021-06-28,6305951.0,126290.0,-11415720.0,-6770277.0,0.0,0.0,0.0,161111390.0,-1.5482916371159803,33721420.0,603619.0,0.0,0.0,0.0,0.0
2021-12-27,19107601.0,216599.0,0.0,0.0,0.0,0.0,0.0,248817387.0,-12.186090916100255,52829021.0,820218.0,0.0,0.0,0.0,0.0
2021-04-22,-20825026.0,-250533.0,0.0,0.0,0.0,0.0,0.0,-312562239.0,12.391261809817777,32003995.0,569685.0,0.0,0.0,0.0,0.0
2021-04-17,-300781.0,-3514.0,0.0,0.0,0.0,0.0,0.0,-6627744.0,0.41309840125681774,31703214.0,566171.0,0.0,0.0,0.0,0.0
2021-11-19,15956621.0,205586.0,0.0,0.0,0.0,0.0,0.0,261759618.0,-8.907179121044337,47659835.0,771757.0,0.0,0.0,0.0,0.0
2021-04-30,-15236742.0,-196407.0,0.0,0.0,0.0,0.0,0.0,-243782341.0,7.945139221129594,32423093.0,575350.0,0.0,0.0,0.0,0.0
2021-06-21,1208756.0,26277.0,0.0,0.0,0.0,0.0,0.0,48244602.0,0.3078174921072758,33631849.0,601627.0,0.0,0.0,0.0,0.0
2021-07-01,127063.0,2910.0,0.0,0.0,0.0,0.0,0.0,6340395.0,0.06456389349679625,33758912.0,604537.0,0.0,0.0,0.0,0.0
2020-06-09,-31777943.0,-492607.0,524855.0,797581.0,22080840.0,219089.0,241.04245540779206,-495946512.0,-93.01163091736237,1980969.0,111930.0,524855.0,797581.0,22080840.0,219089.0
2020-09-27,5158390.0,92683.0,2241425.0,1040032.0,86331319.0,-219089.0,-93.454082250342,0.0,0.0,7139359.0,204613.0,2766280.0,1837613.0,108412159.0,0.0
2020-12-07,7996670.0,82529.0,2948277.0,2848724.0,-108412159.0,0.0,-147.58837315745006,214076318.0,99.64624899129814,15136029.0,287142.0,5714557.0,4686337.0,0.0,0.0
2021-11-20,32567487.0,485063.0,-5714557.0,-4686337.0,0.0,0.0,0.0,472915535.0,-15.001677616161913,47703516.0,772205.0,0.0,0.0,0.0,0.0
2020-07-17,-44042504.0,-633185.0,1107204.0,1345461.0,47025454.0,274436.0,181.10664667723805,-686991853.0,-84.64457137513622,3661012.0,139020.0,1107204.0,1345461.0,47025454.0,274436.0
2020-07-24,465832.0,6283.0,154420.0,112765.0,5985803.0,14919.0,-7.945079755927793,0.0,0.0,4126844.0,145303.0,1261624.0,1458226.0,53011257.0,289355.0
2020-10-12,3712307.0,69829.0,1845104.0,608778.0,71643613.0,-289355.0,-32.12585752913961,0.0,0.0,7839151.0,215132.0,3106728.0,2067004.0,124654870.0,0.0
2021-01-24,17439766.0,211089.0,6871326.0,4664740.0,-124654870.0,0.0,-141.03570939217065,303738096.0,92.28345282799448,25278917.0,426221.0,9978054.0,6731744.0,0.0,0.0
2021-07-24,9234718.0,184203.0,-9978054.0,-6731744.0,0.0,0.0,0.0,207840910.0,-0.0617437041145763,34513635.0,610424.0,0.0,0.0,0.0,0.0
2020-10-15,-26498673.0,-392672.0,3177397.0,2128995.0,127847851.0,0.0,139.6042938794414,-511579006.0,-92.2217091238799,8014962.0,217752.0,3177397.0,2128995.0,127847851.0,0.0
2021-02-13,19695706.0,267949.0,8433643.0,4649820.0,-127847851.0,0.0,-139.6042938794414,338036724.0,94.88926752999426,27710668.0,485701.0,11611040.0,6778815.0,0.0,0.0
2021-05-08,5053995.0,95199.0,-11611040.0,-6778815.0,0.0,0.0,0.0,113857987.0,-2.495433505612155,32764663.0,580900.0,0.0,0.0,0.0,0.0
2021-11-26,15416518.0,196694.0,0.0,0.0,0.0,0.0,0.0,238724971.0,-7.979158159833531,48181181.0,777594.0,0.0,0.0,0.0,0.0
2021-12-11,1713784.0,21373.0,0.0,0.0,0.0,0.0,0.0,26766945.0,-1.0722128974792753,49894965.0,798967.0,0.0,0.0,0.0,0.0
2021-05-17,-16847587.0,-213322.0,0.0,0.0,0.0,0.0,0.0,-255717713.0,8.90996802526928,33047378.0,585645.0,0.0,0.0,0.0,0.0
2021-09-22,9538444.0,96570.0,0.0,0.0,0.0,0.0,0.0,135175958.0,-8.29889477643411,42585822.0,682215.0,0.0,0.0,0.0,0.0
2020-04-30,-41515458.0,-618938.0,153947.0,853132.0,6578324.0,111955.0,250.6077904637063,-596844872.0,-83.95353621590446,1070364.0,63277.0,153947.0,853132.0,6578324.0,111955.0
2020-06-26,1405689.0,61404.0,516862.0,94201.0,24982285.0,126564.0,-30.915587747871314,0.0,0.0,2476053.0,124681.0,670809.0,947333.0,31560609.0,238519.0
2020-12-28,17004705.0,216197.0,6932451.0,4661138.0,-31560609.0,-238519.0,-219.69220271583498,253324529.0,94.73151582066644,19480758.0,340878.0,7603260.0,5608471.0,0.0,0.0
2021-01-27,6240182.0,95223.0,2670991.0,1135438.0,0.0,0.0,0.0,55753379.0,-1.9386402634312532,25720940.0,436101.0,10274251.0,6743909.0,0.0,0.0
2020-04-14,-25113713.0,-409865.0,-10188843.0,-6499084.0,3287642.0,101017.0,198.09294650152995,-309077908.0,-92.79287555723519,607227.0,26236.0,85408.0,244825.0,3287642.0,101017.0
2021-12-01,48090220.0,757437.0,-85408.0,-244825.0,-3287642.0,-101017.0,-198.09294650152995,696071896.0,84.21858105591994,48697447.0,783673.0,0.0,0.0,0.0,0.0
2020-09-04,-42482164.0,-596231.0,2283454.0,1682878.0,86987987.0,0.0,153.84070466993586,-696071896.0,-84.21858105591994,6215283.0,187442.0,2283454.0,1682878.0,86987987.0,0.0
2020-11-26,6813218.0,78110.0,2587749.0,2339241.0,-86987987.0,0.0,-153.84070466993586,193727150.0,106.56469824432796,13028501.0,265552.0,4871203.0,4022119.0,0.0,0.0
2021-11-16,34283428.0,501389.0,-4871203.0,-4022119.0,0.0,0.0,0.0,486889558.0,-21.775670589505054,47311929.0,766941.0,0.0,0.0,0.0,0.0
2021-10-15,-2388530.0,-41581.0,0.0,0.0,0.0,0.0,0.0,-46624028.0,-0.15756772882089365,44923399.0,725360.0,0.0,0.0,0.0,0.0
2021-07-02,-11135116.0,-120388.0,0.0,0.0,0.0,0.0,0.0,-137419119.0,8.370911385889443,33788283.0,604972.0,0.0,0.0,0.0,0.0
2021-07-06,40739.0,555.0,0.0,0.0,0.0,0.0,0.0,1487256.0,-0.044327593244176455,33829022.0,605527.0,0.0,0.0,0.0,0.0
2021-01-02,-13203455.0,-248980.0,8091965.0,5844334.0,0.0,0.0,0.0,-236621224.0,1.127457583095321,20625567.0,356547.0,8091965.0,5844334.0,0.0,0.0
2020-12-30,-720237.0,-8120.0,-284395.0,-152968.0,0.0,0.0,0.0,-5060658.0,0.6519213660799181,19905330.0,348427.0,7807570.0,5691366.0,0.0,0.0
2021-08-04,15520715.0,266219.0,-7807570.0,-5691366.0,0.0,0.0,0.0,265246091.0,-3.8950632059713115,35426045.0,614646.0,0.0,0.0,0.0,0.0
2021-03-10,-6134522.0,-84641.0,0.0,0.0,0.0,0.0,0.0,-149898367.0,5.380055834110266,29291523.0,530005.0,0.0,0.0,0.0,0.0
2021-06-05,4142096.0,66666.0,0.0,0.0,0.0,0.0,0.0,106824203.0,-3.469733494583508,33433619.0,596671.0,0.0,0.0,0.0,0.0
2021-06-16,141625.0,3515.0,0.0,0.0,0.0,0.0,0.0,7955263.0,0.1675013256970601,33575244.0,600186.0,0.0,0.0,0.0,0.0
2020-07-01,-30876865.0,-472511.0,729994.0,1012848.0,34863456.0,243846.0,210.4345232302388,-486506125.0,-92.92018312707502,2698379.0,127675.0,729994.0,1012848.0,34863456.0,243846.0
2020-07-15,814586.0,9495.0,345888.0,275733.0,10336402.0,25661.0,-26.467420397227215,0.0,0.0,3512965.0,137170.0,1075882.0,1288581.0,45199858.0,269507.0
2021-06-12,30021415.0,462015.0,-1075882.0,-1288581.0,-45199858.0,-269507.0,-183.96710283301158,483896288.0,92.82392605563943,33534380.0,599185.0,0.0,0.0,0.0,0.0
2020-09-13,-26998583.0,-405357.0,2451406.0,1726050.0,95026497.0,0.0,151.7693236367861,-483896288.0,-92.82392605563943,6535797.0,193828.0,2451406.0,1726050.0,95026497.0,0.0
2020-05-05,-5330286.0,-122297.0,-2261615.0,-1175333.0,-87113814.0,129357.0,100.2918327341522,0.0,0.0,1205511.0,71531.0,189791.0,550717.0,7912683.0,129357.0
2021-02-22,27090470.0,429910.0,11887423.0,5898705.0,-7912683.0,-129357.0,-252.0611563709383,350079416.0,95.21964709608932,28295981.0,501441.0,12077214.0,6449422.0,0.0,0.0
2021-07-19,5926341.0,107363.0,-12077214.0,-6449422.0,0.0,0.0,0.0,156098927.0,-2.6676285801641058,34222322.0,608804.0,0.0,0.0,0.0,0.0
2020-04-26,-33256001.0,-553395.0,197989.0,373560.0,5710649.0,126647.0,243.5970487021697,-506178343.0,-92.55201851592521,966321.0,55409.0,197989.0,373560.0,5710649.0,126647.0
2020-07-29,3472533.0,95079.0,1191436.0,1137715.0,51554330.0,175410.0,-75.12997912237515,0.0,0.0,4438854.0,150488.0,1389425.0,1511275.0,57264979.0,302057.0
2020-08-02,243457.0,4239.0,79264.0,63652.0,3122123.0,9166.0,-3.2091666577343574,0.0,0.0,4682311.0,154727.0,1468689.0,1574927.0,60387102.0,311223.0
2020-12-23,13944257.0,176496.0,5766194.0,3875517.0,-60387102.0,-311223.0,-165.2579029220602,244960849.0,95.78715549824919,18626568.0,331223.0,7234883.0,5450444.0,0.0,0.0
2021-05-16,14393039.0,254028.0,-7234883.0,-5450444.0,0.0,0.0,0.0,215812043.0,-3.5143167047278467,33019607.0,585251.0,0.0,0.0,0.0,0.0
2020-05-04,-31838048.0,-515771.0,187180.0,924891.0,7647158.0,127397.0,249.18826547637005,-460772892.0,-92.27283879352134,1181559.0,69480.0,187180.0,924891.0,7647158.0,127397.0
2020-08-11,3979633.0,94861.0,1527780.0,686168.0,59763274.0,209665.0,-88.50667357859453,0.0,0.0,5161192.0,164341.0,1714960.0,1611059.0,67410432.0,337062.0
2021-01-06,16337705.0,203151.0,6760467.0,4428293.0,-67410432.0,-337062.0,-160.68159189777552,268010804.0,93.41254013203962,21498897.0,367492.0,8475427.0,6039352.0,0.0,0.0
2020-06-22,-19182427.0,-247347.0,-7835229.0,-5150861.0,29020317.0,233099.0,225.02983027763824,-268010804.0,-93.41254013203962,2316470.0,120145.0,640198.0,888491.0,29020317.0,233099.0
2020-06-27,201762.0,5032.0,39110.0,73432.0,3184025.0,6477.0,-6.942980470621507,0.0,0.0,2518232.0,125177.0,679308.0,961923.0,32204342.0,239576.0
2020-05-20,-965082.0,-31428.0,-384996.0,-315968.0,-18885137.0,-77960.0,39.022642135046056,0.0,0.0,1553150.0,93749.0,294312.0,645955.0,13319205.0,161616.0
2021-01-17,22540507.0,310736.0,9111072.0,6143362.0,-13319205.0,-161616.0,-257.1094919420628,290270672.0,92.12897092275594,24093657.0,404485.0,9405384.0,6789317.0,0.0,0.0
